state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,fetch_timestamp
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ) APMC,Indian Beans(Seam),Indian Beans (Seam),Local,08/01/2026,6400.0,6400.0,6400.0,2026-01-09T01:50:05.861050
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ) APMC,Beans,Beans (Whole),Local,08/01/2026,4800.0,5200.0,5000.0,2026-01-09T01:50:05.861050
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ) APMC,Colacasia,Colacasia,Local,08/01/2026,3600.0,4000.0,3800.0,2026-01-09T01:50:05.861050
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,08/01/2026,4000.0,4500.0,4250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Cauliflower,Ranchi,Local,08/01/2026,5000.0,6000.0,5500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Green Peas,Green Peas,Local,08/01/2026,5000.0,6000.0,5500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Amaranthus,Amaranthus,Local,08/01/2026,1500.0,2000.0,1750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Green Chilli,Green Chilly,Local,08/01/2026,3500.0,4000.0,3750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Carrot,Pusakesar,Local,08/01/2026,5000.0,5500.0,5250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Raddish,Raddish,Local,08/01/2026,1500.0,2000.0,1750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Knool Khol,Knool Khol,Local,08/01/2026,2500.0,3000.0,2750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Tender Coconut,Tender Coconut,Local,08/01/2026,4000.0,5000.0,4500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Indian Beans(Seam),Indian Beans (Seam),Local,08/01/2026,8000.0,9000.0,8500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Onion Green,Onion Green,Local,08/01/2026,5000.0,6000.0,5500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ) APMC,Tomato,Deshi,Local,08/01/2026,4000.0,4500.0,4250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Pudukkottai,Alangudi(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,08/01/2026,2500.0,3000.0,2750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,08/01/2026,2500.0,3000.0,2750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ) APMC,Tomato,Deshi,Local,08/01/2026,3300.0,4000.0,3650.0,2026-01-09T01:50:05.861050
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,08/01/2026,2500.0,3000.0,2750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ) APMC,Coconut,Coconut,Local,08/01/2026,5000.0,6000.0,5500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),Mango - Raw-Ripe,Local,08/01/2026,8400.0,10000.0,9200.0,2026-01-09T01:50:05.861050
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ) APMC,Lemon,Lemon,Local,08/01/2026,5000.0,6000.0,5500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Potato,Red Nanital,Local,08/01/2026,4500.0,5000.0,4750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Brinjal,Round,Local,08/01/2026,5500.0,6000.0,5750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Beans,Beans (Whole),Local,08/01/2026,5500.0,6000.0,5750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Snakeguard,Snakeguard,Local,08/01/2026,4500.0,5000.0,4750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Kakada,Kakada,Local,08/01/2026,80000.0,90000.0,85000.0,2026-01-09T01:50:05.861050
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Onion Green,Onion Green,Local,08/01/2026,5500.0,6000.0,5750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Banana,Besrai,Local,08/01/2026,4500.0,5000.0,4750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,08/01/2026,4000.0,4500.0,4250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,08/01/2026,5500.0,6000.0,5750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),Ridgeguard(Tori),Local,08/01/2026,5500.0,6000.0,5750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Drumstick,Drumstick,Local,08/01/2026,17000.0,18000.0,17500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Kakada,Kakada,Local,08/01/2026,60000.0,70000.0,65000.0,2026-01-09T01:50:05.861050
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Marigold(Calcutta),Marigold(Calcutta),Local,08/01/2026,5000.0,6000.0,5500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Orange,Darjeeling,Local,08/01/2026,7000.0,8000.0,7500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Cauliflower,Ranchi,Local,08/01/2026,2500.0,3000.0,2750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,08/01/2026,2000.0,2500.0,2250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,08/01/2026,4000.0,4600.0,4300.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Cowpea(Veg),Cowpea (Veg),Local,08/01/2026,4500.0,5000.0,4750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,08/01/2026,500.0,1000.0,750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Sweet Potato,Hosur Red,Local,08/01/2026,4000.0,4500.0,4250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Cabbage,Cabbage,Local,08/01/2026,4000.0,4200.0,4100.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Amla(Nelli Kai),Amla,Local,08/01/2026,6000.0,6500.0,6250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Onion Green,Onion Green,Local,08/01/2026,2500.0,3000.0,2750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Mint(Pudina),Mint(Pudina),Local,08/01/2026,2500.0,3000.0,2750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Rose(Local),Rose (Local),Local,08/01/2026,7000.0,8000.0,7500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Groundnut,Big (With Shell),Local,08/01/2026,6500.0,7000.0,6750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Chikoos(Sapota),Sapota,Local,08/01/2026,3000.0,4000.0,3500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,08/01/2026,3000.0,3500.0,3250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,08/01/2026,2000.0,2500.0,2250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Tapioca,Tapioca,Local,08/01/2026,2000.0,2500.0,2250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Ginger(Green),Green Ginger,Local,08/01/2026,7500.0,8000.0,7750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Coconut,Coconut,Local,08/01/2026,5500.0,6000.0,5750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Sugarcane,Sugarcane,Local,08/01/2026,2500.0,3000.0,2750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Sweet Potato,Hosur Red,Local,08/01/2026,4000.0,4500.0,4250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Carrot,Pusakesar,Local,08/01/2026,6000.0,6400.0,6200.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Snakeguard,Snakeguard,Local,08/01/2026,2800.0,3000.0,2900.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Capsicum,Capsicum,Local,08/01/2026,7500.0,8000.0,7750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Jack Fruit,Jack Fruit,Local,08/01/2026,4000.0,5000.0,4500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,Elephant Yam (Suran),Local,08/01/2026,3500.0,4000.0,3750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Colacasia,Colacasia,Local,08/01/2026,5500.0,6000.0,5750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Rose(Local),Rose (Local),Local,08/01/2026,7000.0,8000.0,7500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Apple,American,Local,08/01/2026,14000.0,15000.0,14500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,08/01/2026,3600.0,4000.0,3800.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Cauliflower,Ranchi,Local,08/01/2026,2500.0,3000.0,2750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Cowpea(Veg),Cowpea (Veg),Local,08/01/2026,4500.0,5000.0,4750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,08/01/2026,2000.0,2400.0,2200.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Tapioca,Tapioca,Local,08/01/2026,2500.0,3000.0,2750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Snakeguard,Snakeguard,Local,08/01/2026,2200.0,2500.0,2350.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Chow Chow,Chow Chow,Local,08/01/2026,3500.0,4000.0,3750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Knool Khol,Knool Khol,Local,08/01/2026,4500.0,5000.0,4750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Tender Coconut,Tender Coconut,Local,08/01/2026,3000.0,3500.0,3250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Yam(Ratalu),Yam (Ratalu),Local,08/01/2026,5500.0,6000.0,5750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Colacasia,Colacasia,Local,08/01/2026,5500.0,6000.0,5750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Custard Apple(Sharifa),Custard Apple(Sharifa),Local,08/01/2026,5000.0,6000.0,5500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Onion Green,Onion Green,Local,08/01/2026,3500.0,4500.0,4000.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ) APMC,Chikoos(Sapota),Sapota,Local,08/01/2026,3500.0,4000.0,3750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,08/01/2026,4800.0,5000.0,4900.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ) APMC,Carrot,Pusakesar,Local,08/01/2026,6000.0,6400.0,6200.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ) APMC,Chow Chow,Chow Chow,Local,08/01/2026,3500.0,4000.0,3750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),Mango - Raw-Ripe,Local,08/01/2026,6000.0,7000.0,6500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ) APMC,Knool Khol,Knool Khol,Local,08/01/2026,4500.0,4800.0,4650.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Grapes,Annabesahai,Local,08/01/2026,7500.0,8000.0,7750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Green Peas,Green Peas,Local,08/01/2026,6000.0,6400.0,6200.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Green Chilli,Green Chilly,Local,08/01/2026,4500.0,4800.0,4650.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,08/01/2026,2000.0,2400.0,2200.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Beetroot,Beetroot,Local,08/01/2026,6000.0,6400.0,6200.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Capsicum,Capsicum,Local,08/01/2026,8000.0,8200.0,8100.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Chow Chow,Chow Chow,Local,08/01/2026,3000.0,3400.0,3200.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Drumstick,Drumstick,Local,08/01/2026,21000.0,22000.0,21500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Guava,Guava Alahabad,Local,08/01/2026,6500.0,7000.0,6750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Mashrooms,Mashrooms,Local,08/01/2026,3500.0,4000.0,3750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,08/01/2026,1200.0,1500.0,1350.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,08/01/2026,2000.0,2600.0,2300.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,08/01/2026,2000.0,2400.0,2200.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ) APMC,Snakeguard,Snakeguard,Local,08/01/2026,3000.0,3200.0,3100.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),Ridgeguard(Tori),Local,08/01/2026,3800.0,4000.0,3900.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ) APMC,Lemon,Lemon,Local,08/01/2026,3800.0,4000.0,3900.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ) APMC,Onion Green,Onion Green,Local,08/01/2026,4800.0,5000.0,4900.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ) APMC,Brinjal,Round,Local,08/01/2026,3000.0,3500.0,3250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,08/01/2026,1500.0,2000.0,1750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,08/01/2026,2500.0,3000.0,2750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ) APMC,Amaranthus,Amaranthus,Local,08/01/2026,2500.0,2500.0,2500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ) APMC,Carrot,Pusakesar,Local,08/01/2026,6000.0,6500.0,6250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ) APMC,Raddish,Raddish,Local,08/01/2026,2000.0,2000.0,2000.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,Elephant Yam (Suran),Local,08/01/2026,3000.0,3000.0,3000.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,08/01/2026,3500.0,4000.0,3750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,08/01/2026,3500.0,4000.0,3750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Amaranthus,Amaranthus,Local,08/01/2026,1800.0,2000.0,1900.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,08/01/2026,2500.0,3000.0,2750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Beans,Beans (Whole),Local,08/01/2026,4500.0,5000.0,4750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Raddish,Raddish,Local,08/01/2026,1600.0,1800.0,1700.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Lemon,Lemon,Local,08/01/2026,3500.0,4000.0,3750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,08/01/2026,1200.0,1500.0,1350.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,08/01/2026,2500.0,2800.0,2650.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ) APMC,Amaranthus,Amaranthus,Local,08/01/2026,2200.0,2500.0,2350.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ) APMC,Snakeguard,Snakeguard,Local,08/01/2026,2600.0,3000.0,2800.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ) APMC,Green Avare(W),Avare (W),Local,08/01/2026,4000.0,4500.0,4250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ) APMC,Lemon,Lemon,Local,08/01/2026,2800.0,3000.0,2900.0,2026-01-09T01:50:05.861050
Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ) APMC,Onion,Bellary,Local,08/01/2026,3600.0,4200.0,3900.0,2026-01-09T01:50:05.861050
Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ) APMC,Amaranthus,Amaranthus,Local,08/01/2026,3000.0,4000.0,3500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ) APMC,Green Chilli,Green Chilly,Local,08/01/2026,4200.0,4600.0,4400.0,2026-01-09T01:50:05.861050
Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ) APMC,Raddish,Raddish,Local,08/01/2026,2200.0,2600.0,2400.0,2026-01-09T01:50:05.861050
Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ) APMC,Lemon,Lemon,Local,08/01/2026,3200.0,4200.0,3700.0,2026-01-09T01:50:05.861050
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,08/01/2026,4000.0,4500.0,4250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,08/01/2026,1500.0,1800.0,1650.0,2026-01-09T01:50:05.861050
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ) APMC,Coconut,Coconut,Local,08/01/2026,6500.0,7000.0,6750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ) APMC,Lemon,Lemon,Local,08/01/2026,3200.0,4500.0,3850.0,2026-01-09T01:50:05.861050
Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,08/01/2026,4000.0,4500.0,4250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,08/01/2026,2500.0,3000.0,2750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,08/01/2026,3000.0,3000.0,3000.0,2026-01-09T01:50:05.861050
Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ) APMC,Amaranthus,Amaranthus,Local,08/01/2026,3500.0,4000.0,3750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ) APMC,Raddish,Raddish,Local,08/01/2026,2500.0,3000.0,2750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,Elephant Yam (Suran),Local,08/01/2026,4500.0,5000.0,4750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ) APMC,Mint(Pudina),Mint(Pudina),Local,08/01/2026,3500.0,3500.0,3500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,08/01/2026,3500.0,4000.0,3750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,08/01/2026,1500.0,1800.0,1650.0,2026-01-09T01:50:05.861050
Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,08/01/2026,5200.0,5500.0,5350.0,2026-01-09T01:50:05.861050
Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,08/01/2026,2500.0,3000.0,2750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),Ridgeguard(Tori),Local,08/01/2026,4400.0,5500.0,4950.0,2026-01-09T01:50:05.861050
Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ) APMC,Chow Chow,Chow Chow,Local,08/01/2026,2500.0,3000.0,2750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),Mango - Raw-Ripe,Local,08/01/2026,4400.0,5500.0,4950.0,2026-01-09T01:50:05.861050
Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ) APMC,Indian Beans(Seam),Indian Beans (Seam),Local,08/01/2026,4000.0,4500.0,4250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,08/01/2026,3500.0,3800.0,3650.0,2026-01-09T01:50:05.861050
Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,08/01/2026,1500.0,1800.0,1650.0,2026-01-09T01:50:05.861050
Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ) APMC,Green Chilli,Green Chilly,Local,08/01/2026,4500.0,4800.0,4650.0,2026-01-09T01:50:05.861050
Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ) APMC,Carrot,Pusakesar,Local,08/01/2026,4400.0,5400.0,4900.0,2026-01-09T01:50:05.861050
